taxon_oid,Domain,Status,Study Name,Genome Name / Sample Name,Sequencing Center,IMG Genome ID ,Phylum,Class,Order,Family,Genus,Species,IMG Product Assignment,IMG Release,IMG Submission ID,JGI Project ID / ITS PID,JGI Analysis Product Name,JGI Analysis Project Type,GOLD Analysis Project ID,GOLD Analysis Project Type,GOLD Sequencing Project ID,GOLD Study ID,Add Date,Assembly Method,Combined Sample,Comments,Distance Matrix Calc. Date,Funding Agency,Gene Model QC,Genome Completeness %,High Quality,Is Public,NCBI Taxon ID,NCBI Project ID,RefSeq Project ID,Release Date,Strain,Submission Type,User Access,Alt. Contact Email,Alt. Contact Name,Alt2. Contact Emails ,Alt2. Contact Names ,Altitude,Bioproject Accession,Biosample Accession,Biotic Relationships,Cell Arrangement,Cell Shape,Chlorophyll concentration,Clade,Contact Email,Contact Name,Culture Type,Cultured,Depth,Diseases,Ecosystem,Ecosystem Category,Ecosystem Subtype,Ecosystem Type,Ecotype,Energy Source,Funding Program,Geographic Location,GOLD Sequencing Depth,GOLD Sequencing Quality,GOLD Sequencing Strategy,GPTS Proposal Id,Gram Staining,Habitat,HMP ID,Host Gender,Host Name,Isolation,Isolation Country,ITS PID,ITS Proposal Id,Latitude,Longhurst Code,Longhurst Description,Longitude,Medical Record Number,Metabolism,Motility,Nitrate Concentration,Oxygen concentration,Oxygen Requirement,pH,Phenotype,PMO ID,Pressure,Project / Study Name,Proportal Isolation,Proportal Ocean,Proportal Station,Proportal WOA Dissolved Oxygen,Proportal WOA Nitrate,Proportal WOA Phosphate,Proportal WOA Salinity,Proportal WOA Silicate,Proportal WOA Temperature,Relevance,Replicate,Salinity,Salinity Concentration,Sample Body Site,Sample Body Subsite,Sample Collection Date ,Sample Collection Temperature,Seq Status,Sequencing Method,Specific Ecosystem,Sporulation,Temperature Range,Type Strain,Uncultured Type,Visits,Genome Size   * assembled,Gene Count   * assembled,Scaffold Count   * assembled,CRISPR Count   * assembled,GC Count   * assembled,GC   * assembled,Coding Base Count ,Coding Base Count % ,Coding Base Count NP ,Coding Base Count NP % ,CDS Count   * assembled,CDS %   * assembled,RNA Count   * assembled,RNA %  * assembled,rRNA Count   * assembled,5S rRNA Count   * assembled,16S rRNA Count   * assembled,18S rRNA Count   * assembled,23S rRNA Count   * assembled,28S rRNA Count   * assembled,tRNA Count   * assembled,Other RNA Count   * assembled,Pseudo Genes Count ,Pseudo Genes % ,Unchar Count ,Unchar % ,Dubious Count,Dubious %,w/ Func Pred Count   * assembled,w/ Func Pred %   * assembled,w/o function prediction  * assembled,w/o function prediction %  * assembled,Orthologs Count,Orthologs %,Paralogs Count,Paralogs %,Obsolete Count ,Obsolete % ,Revised Count ,Revised % ,Fused Count ,Fused % ,Fusion Component Count ,Fusion component % ,COG Count   * assembled,COG %   * assembled,KOG Count ,KOG % ,Pfam Count   * assembled,Pfam %   * assembled,TIGRfam Count   * assembled,TIGRfam %   * assembled,Enzyme Count   * assembled,Enzyme %   * assembled,KEGG Count   * assembled,KEGG %   * assembled,Not KEGG Count   * assembled,Not KEGG %   * assembled,KO Count   * assembled,KO %   * assembled,Not KO Count   * assembled,Not KO %   * assembled,MetaCyc Count   * assembled,MetaCyc %   * assembled,Not MetaCyc Count   * assembled,Not MetaCyc %   * assembled,IMG Term Count ,IMG Term % ,IMG Pathwawy Count ,IMG Pathway % ,IMG Parts List Count ,IMG Parts List % ,MyIMG Annotation Count,MyIMG Annotation %,Signal Peptide Count ,Signal Peptide % ,Transmembrane Count ,Transmembrane % ,Horizontally Transferred Count,Horizontally Transferred %,Genome Property Count ,Genome Property % ,Ortholog Group Count,Paralog Group Count,COG Cluster Count   * assembled,KOG Cluster Count ,Pfam Cluster Count   * assembled,TIGRfam Cluster Count   * assembled,IMG Cluster Count,IMG Cluster %,Chromosomal Cassette Gene Count,Chromosomal Cassette Gene %,Chromosomal Cassette Count,Biosynthetic Cluster Gene Count  * assembled,Biosynthetic Cluster Gene %  * assembled,Biosynthetic Cluster Count  * assembled,InterPro Count ,InterPro % 
2606217683,Bacteria,Permanent Draft,Genomes of diverse isolates of the marine cyanobacterium Prochlorococcus,Prochlorococcus sp. MIT9321,Massachusetts Institute of Technology,2606217683,Cyanobacteria,unclassified,Synechococcales,Prochloraceae,Prochlorococcus,Prochlorococcus marinus,Yes,0,58644,0,,Genome Analysis,Ga0062467,Genome Analysis,Gp0109357,Gs0113824,2015-03-10,Newbler v. 2.6,,,2017-05-01,,No,,Yes,Yes,167549,0,0,2015-03-10,MIT9321,Primary,,jmallajosyula@lbl.gov,Jyothi Mallajosyula,jmallajosyula@lbl.gov,Jyothi Mallajosyula,,PRJNA246696,SAMN02769559,,,,,HLII,,,Isolate,Yes,50 m,,Environmental,Aquatic,Pelagic,Marine,High light adapted (HL),,,Equatorial Pacific Ocean,,Level 1: Standard Draft,Whole Genome Sequencing,,,,,,,Equatorial Pacific,,,,1,,,-92,,,,,,,,,,,Prochlorococcus sp. MIT9321,50 m depth from the Equatorial Pacific Ocean in November 1993.,Pacific Ocean,,2.597,19.917,1.542,34.624,12.94,21.496,Environmental,,,,,,,,Complete,Illumina GAiix,Unclassified,,,Unknown,,,1658664,1937,10,0,517428,0.31,1510152,91.05,1510152,91.05,1884,97.26,53,2.74,3,1,1,0,1,0,37,13,0,0,0,0,0,0,1260,65.05,624,32.21,0,0,102,5.27,0,0,0,0,24,1.24,0,0,1057,54.57,427,22.04,1392,71.86,690,35.62,629,32.47,695,35.88,1189,61.38,997,51.47,887,45.79,569,29.38,1315,67.89,454,23.44,214,11.05,143,7.38,0,0,43,2.22,481,24.83,2,0.1,0,0,0,47,904,350,1290,689,0,0,1919,99.07,79,124,6.4,7,885,45.69
2606217679,Bacteria,Permanent Draft,Genomes of diverse isolates of the marine cyanobacterium Prochlorococcus,Prochlorococcus sp. MIT9322,Massachusetts Institute of Technology,2606217679,Cyanobacteria,unclassified,Synechococcales,Prochloraceae,Prochlorococcus,Prochlorococcus marinus,Yes,0,58640,0,,Genome Analysis,Ga0062463,Genome Analysis,Gp0109355,Gs0113824,2015-03-10,Newbler v. 2.6,,,2017-05-01,,No,,Yes,Yes,167550,0,0,2015-03-10,MIT9322,Primary,,jmallajosyula@lbl.gov,Jyothi Mallajosyula,jmallajosyula@lbl.gov,Jyothi Mallajosyula,,PRJNA246696,SAMN02769560,,,,,HLII,,,Isolate,Yes,0 m,,Environmental,Aquatic,Pelagic,Marine,High light adapted (HL),,,Equatorial Pacific Ocean,200 x,Level 1: Standard Draft,Whole Genome Sequencing,,,,,,,Equatorial Pacific,,,,0.266666,,,-93,,,,,,,,,,,Prochlorococcus sp. MIT9322,0 m depth from the Equatorial Pacific Ocean in November 1993.,Pacific Ocean,,4.763,4.548,1.545,34.081,3.02,24.167,,,,,,,,,Complete,Illumina GAiix,Unclassified,,,Unknown,,,1657550,1936,11,0,517287,0.31,1509395,91.06,1509395,91.06,1883,97.26,53,2.74,4,1,1,0,2,0,36,13,0,0,0,0,0,0,1260,65.08,623,32.18,0,0,104,5.37,0,0,0,0,25,1.29,0,0,1053,54.39,427,22.06,1392,71.9,690,35.64,628,32.44,694,35.85,1189,61.42,998,51.55,885,45.71,568,29.34,1315,67.92,456,23.55,217,11.21,144,7.44,0,0,42,2.17,481,24.85,2,0.1,0,0,0,48,902,350,1288,688,0,0,1918,99.07,79,147,7.59,8,879,45.4
2606217316,Bacteria,Permanent Draft,Genomes of diverse isolates of the marine cyanobacterium Prochlorococcus,Prochlorococcus sp. MIT9401,Massachusetts Institute of Technology,2606217316,Cyanobacteria,unclassified,Synechococcales,Prochloraceae,Prochlorococcus,Prochlorococcus marinus,Yes,0,58277,0,,Genome Analysis,Ga0062470,Genome Analysis,Gp0109354,Gs0113824,2015-03-10,Newbler v. 2.6,,,2017-05-01,,No,,Yes,Yes,167551,0,0,2015-03-10,MIT9401,Primary,,jmallajosyula@lbl.gov,Jyothi Mallajosyula,jmallajosyula@lbl.gov,Jyothi Mallajosyula,,PRJNA246696,SAMN02769561,,,,,HLII,,,Isolate,Yes,0 m,,Environmental,Aquatic,Pelagic,Marine,High light adapted (HL),,,"Sargasso Sea, North Atlantic Ocean",200 x,Level 1: Standard Draft,Whole Genome Sequencing,,,,,,,Sargasso sea,,,,35.083333,,,-70.066666,,,,,,,,,,,Prochlorococcus sp. MIT9401,"0 m depth from the Sargasso Sea, North Atlantic Ocean in May 1994.",Atlantic Ocean,,5.109,0.514,0.152,36.389,0.883,22.011,Environmental,,,,,,,,Complete,Illumina GAiix,Unclassified,,,Unknown,,,1666808,1949,17,0,520228,0.31,1517263,91.03,1517263,91.03,1895,97.23,54,2.77,4,1,1,0,2,0,37,13,0,0,0,0,0,0,1268,65.06,627,32.17,0,0,115,5.9,0,0,0,0,25,1.28,0,0,1060,54.39,428,21.96,1403,71.99,692,35.51,630,32.32,697,35.76,1198,61.47,1001,51.36,894,45.87,571,29.3,1324,67.93,454,23.29,214,10.98,143,7.34,0,0,44,2.26,484,24.83,2,0.1,0,0,0,53,905,351,1290,688,0,0,1928,98.92,87,130,6.67,7,888,45.56
640069324,Bacteria,Finished,Prochlorococcus marinus sequencing - JCVI,Prochlorococcus sp. MIT9515,J. Craig Venter Institute (JCVI),640069324,Cyanobacteria,unclassified,Synechococcales,Prochloraceae,Prochlorococcus,Prochlorococcus marinus,,IMG/W 2.2,0,0,,Genome Analysis,Ga0029923,Genome Analysis,Gp0000217,Gs0019902,2007-04-13,Celera Assembler,,Genome replaced by a new version processed using IMG's annotation pipelines. New IMG identifier: 2623620345,2017-05-01,Moore Foundation,No,,Yes,Yes,167542,13617,58313,2007-06-01,MIT9515,Primary,,NCKyrpides@lbl.gov,Nikos Kyrpides,chisholm@mit.edu; nckyrpides@lbl.gov,Chisholm S; Nikos Kyrpides,,PRJNA13617,SAMN02603924,Free living,Singles,Oval-shaped,,HLI,chisholm@mit.edu,Sallie Chisholm,Isolate,Yes,15 m,,Environmental,Aquatic,Pelagic,Marine,High light adapted (HL),Photosynthetic,,Equatorial Pacific Ocean,,Level 6: Finished,Whole Genome Sequencing,,Gram-,"Marine, Surface water",,,,"Equatorial Pacific, Surface waters",,,,-5.11667,,,-107.01667,,,Nonmotile,,,,,Non-Pathogen,,,Prochlorococcus sp. MIT9515,15 m depth from the Equatorial Pacific Ocean in June 1995.,Pacific Ocean,,4.387,3.357,0.641,35.319,2.875,25.547,"Carbon cycle, Environmental, Marine Microbial Initiative (MMI)",,,,,,,,Complete,Sanger,Unclassified,,Mesophile,Unknown,,,1704176,1968,1,0,524787,0.31,1518631,89.11,1515416,88.92,1922,97.66,46,2.34,3,1,1,0,1,0,37,6,16,0.81,0,0,0,0,1251,63.57,671,34.1,0,0,557,28.3,0,0,0,0,87,4.42,643,32.67,1035,52.59,439,22.31,1390,70.63,686,34.86,627,31.86,693,35.21,1229,62.45,1000,50.81,922,46.85,563,28.61,1359,69.05,542,27.54,259,13.16,165,8.38,0,0,26,1.32,501,25.46,70,3.56,0,0,0,0,879,355,1276,681,0,0,1940,98.58,124,68,3.46,3,1435,72.92
640069325,Bacteria,Finished,Prochlorococcus marinus sequencing - JCVI,Prochlorococcus sp. NATL1A,J. Craig Venter Institute (JCVI),640069325,Cyanobacteria,unclassified,Synechococcales,Prochloraceae,Prochlorococcus,Prochlorococcus marinus,,IMG/W 2.2,0,0,,Genome Analysis,Ga0029924,Genome Analysis,Gp0000214,Gs0019902,2007-04-13,Celera Assembler,,Genome replaced by a new version processed using IMG's annotation pipelines. New IMG identifier: 2623620348,2017-05-01,Moore Foundation,No,,No,Yes,167555,15660,58423,2007-06-01,NATL1A,Primary,,NCKyrpides@lbl.gov,Nikos Kyrpides,chisholm@mit.edu; nckyrpides@lbl.gov,Chisholm S; Nikos Kyrpides,,PRJNA15660,SAMN02603287,Free living,Singles,Oval-shaped,,LLI,chisholm@mit.edu,Sallie Chisholm,Isolate,Yes,30 m,,Environmental,Aquatic,Pelagic,Marine,Low light adapted (LL),Photosynthetic,,North Atlantic Ocean,,Level 6: Finished,Whole Genome Sequencing,,Gram-,Marine,,,,North Atlantic Ocean,,,,37.06667,,,-40,,,Nonmotile,,,,,Non-Pathogen,,,Prochlorococcus sp. NATL1A,30 m depth from the North Atlantic Ocean in April 1990.,Atlantic Ocean,,5.591,0.822,0.077,36.325,1.225,17.125,"Carbon cycle, Environmental, Marine Microbial Initiative (MMI)",,,,,,,,Complete,Sanger,Unclassified,,Mesophile,Unknown,,,1864731,2251,1,0,652270,0.35,1629678,87.39,1627752,87.29,2204,97.91,47,2.09,3,1,1,0,1,0,38,6,11,0.49,0,0,0,0,1222,54.29,982,43.63,0,0,664,29.5,0,0,0,0,92,4.09,654,29.05,1060,47.09,436,19.37,1440,63.97,710,31.54,639,28.39,718,31.9,1486,66.02,1030,45.76,1174,52.15,576,25.59,1628,72.32,552,24.52,262,11.64,164,7.29,0,0,40,1.78,595,26.43,107,4.75,0,0,0,0,918,356,1314,697,0,0,2215,98.4,151,83,3.69,6,1478,65.66
637000212,Bacteria,Finished,Prochlorococcus sp. NATL2A,Prochlorococcus sp. NATL2A,DOE Joint Genome Institute (JGI),637000212,Cyanobacteria,unclassified,Synechococcales,Prochloraceae,Prochlorococcus,Prochlorococcus marinus,,IMG/W 2.0,0,16866,,Genome Analysis,Ga0029925,Genome Analysis,Gp0000455,Gs0019908,2006-10-02,Phrap v. 4.24 SPS,,,2017-05-01,DOE,No,,Yes,Yes,59920,13911,58359,2006-12-01,NATL2A,Primary,,NCKyrpides@lbl.gov,Nikos Kyrpides,suel@microbio.umass.edu,Susan B. Leschine,,PRJNA13911,SAMN00623057,Free living,Singles,Oval-shaped,,LLI,suel@microbio.umass.edu,Susan B. Leschine,Isolate,Yes,10 m,,Environmental,Aquatic,Pelagic,Marine,Low light adapted (LL),Photosynthetic,,North Atlantic Ocean,9x,Level 6: Finished,Whole Genome Sequencing,300063,Gram-,Marine,,,,North Atlantic Ocean,,,,37.066666,,,-40,,,Nonmotile,,,,,Small,16866,,Prochlorococcus sp. NATL2A,10 m depth from the North Atlantic Ocean in April 1990.,Atlantic Ocean,,5.672,0.725,0.066,36.333,1.123,17.281,"Environmental, Ocean carbon cycle",,,,,,,,Complete,Sanger,Unclassified,,Mesophile,Unknown,,,1842899,1985,1,0,647282,0.35,1580623,85.77,1577810,85.62,1896,95.52,89,4.48,3,1,1,0,1,0,38,48,4,0.2,0,0,0,0,1330,67,566,28.51,0,0,732,36.88,0,0,0,0,103,5.19,684,34.46,1051,52.95,431,21.71,1430,72.04,704,35.47,633,31.89,714,35.97,1182,59.55,1029,51.84,867,43.68,573,28.87,1323,66.65,569,28.66,266,13.4,171,8.61,0,0,33,1.66,491,24.74,16,0.81,0,0,0,0,916,356,1297,694,0,0,1913,96.37,170,68,3.43,5,1462,73.65
2651870162,Bacteria,Draft,"Water column microbial communities from Red Sea, Saudi Arabia",Prochlorococcus sp. REDSEA-S17_B1,King Abdullah University of Science and Technology,2651870162,Cyanobacteria,unclassified,Synechococcales,Prochloraceae,Prochlorococcus,unclassified,Yes,0,79883,0,,Genome from Metagenome,Ga0113973,Genome from Metagenome,Gp0131564,Gs0116308,2016-03-01,IDBA_UD,,made public per user request (Mohamed Fauzi Haroon 05/05/16 email),2017-05-01,,No,,No,Yes,1218,0,0,2016-05-05,,Primary,,fauziharoon@gmail.com,Fauzi Haroon,fauziharoon@gmail.com,Fauzi Haroon,,,,,,,,,fauziharoon@gmail.com,Fauzi Haroon,,No,25m,,Environmental,Aquatic,,Marine,,,,"Red Sea, Saudi Arabia",,,Metagenome,,,Marine,,,,Water columns,,,,20.525,,,38.781,,,,,,,,,,,"Water column microbial communities from Red Sea, Saudi Arabia - depth 25m, sample17",,,,0,,0,0,0,0,,,,,,,,,,,,,,,,,1070099,1471,152,0,330849,0.31,969856,90.86,969856,90.86,1438,97.76,33,2.24,0,0,0,0,0,0,20,0,0,0,0,0,0,0,974,66.21,464,31.54,0,0,132,8.97,0,0,0,0,50,3.4,0,0,622,42.28,235,15.98,1023,69.54,463,31.48,530,36.03,581,39.5,857,58.26,822,55.88,616,41.88,482,32.77,956,64.99,298,20.26,143,9.72,94,6.39,0,0,20,1.36,328,22.3,135,9.18,0,0,0,0,540,209,939,442,0,0,1460,99.25,186,0,0,0,676,45.96
2651870163,Bacteria,Draft,"Water column microbial communities from Red Sea, Saudi Arabia",Prochlorococcus sp. REDSEA-S22_B1,King Abdullah University of Science and Technology,2651870163,Cyanobacteria,unclassified,Synechococcales,Prochloraceae,Prochlorococcus,unclassified,Yes,0,79884,0,,Genome from Metagenome,Ga0113974,Genome from Metagenome,Gp0131568,Gs0116308,2016-03-01,IDBA_UD,,made public per user request (Mohamed Fauzi Haroon 05/05/16 email),2017-05-01,,No,,No,Yes,1218,0,0,2016-05-05,,Primary,,fauziharoon@gmail.com,Fauzi Haroon,fauziharoon@gmail.com,Fauzi Haroon,,,,,,,,,fauziharoon@gmail.com,Fauzi Haroon,,No,10m,,Environmental,Aquatic,,Marine,,,,"Red Sea, Saudi Arabia",,,Metagenome,,,Marine,,,,Water columns,,,,22.046,,,37.929,,,,,,,,,,,"Water column microbial communities from Red Sea, Saudi Arabia - depth 10m, sample22",,,,0,,0,0,0,0,,,,,,,,,,,,,,,,,1010391,1338,113,0,313910,0.31,930247,92.21,930247,92.21,1299,97.09,39,2.91,3,1,1,0,1,0,24,12,0,0,0,0,0,0,942,70.4,357,26.68,0,0,143,10.69,0,0,0,0,47,3.51,0,0,619,46.26,243,18.16,973,72.72,457,34.16,516,38.57,576,43.05,723,54.04,802,59.94,497,37.14,464,34.68,835,62.41,306,22.87,139,10.39,93,6.95,0,0,19,1.42,299,22.35,194,14.5,0,0,0,0,521,210,865,419,0,0,1333,99.63,137,0,0,0,665,49.7
2651870164,Bacteria,Draft,"Water column microbial communities from Red Sea, Saudi Arabia",Prochlorococcus sp. REDSEA-S23_B1,King Abdullah University of Science and Technology,2651870164,Cyanobacteria,unclassified,Synechococcales,Prochloraceae,Prochlorococcus,unclassified,Yes,0,79885,0,,Genome from Metagenome,Ga0113975,Genome from Metagenome,Gp0131569,Gs0116308,2016-03-01,IDBA_UD,,made public per user request (Mohamed Fauzi Haroon 05/05/16 email),2017-05-01,,No,,No,Yes,1218,0,0,2016-05-05,,Primary,,fauziharoon@gmail.com,Fauzi Haroon,fauziharoon@gmail.com,Fauzi Haroon,,,,,,,,,fauziharoon@gmail.com,Fauzi Haroon,,No,25m,,Environmental,Aquatic,,Marine,,,,"Red Sea, Saudi Arabia",,,Metagenome,,,Marine,,,,Water columns,,,,22.046,,,37.929,,,,,,,,,,,"Water column microbial communities from Red Sea, Saudi Arabia - depth 25m, sample23",,,,0,,0,0,0,0,,,,,,,,,,,,,,,,,1058971,1381,123,0,326564,0.31,973457,92.02,973457,92.02,1353,97.97,28,2.03,0,0,0,0,0,0,18,0,0,0,0,0,0,0,984,71.25,369,26.72,0,0,177,12.82,0,0,0,0,57,4.13,0,0,657,47.57,274,19.84,1034,74.87,483,34.97,528,38.23,602,43.59,751,54.38,833,60.32,520,37.65,476,34.47,877,63.5,316,22.88,155,11.22,99,7.17,0,0,16,1.16,316,22.88,244,17.67,0,0,0,0,534,225,890,436,0,0,1372,99.35,146,0,0,0,668,48.37
2651870165,Bacteria,Draft,"Water column microbial communities from Red Sea, Saudi Arabia",Prochlorococcus sp. REDSEA-S28_B1,King Abdullah University of Science and Technology,2651870165,Cyanobacteria,unclassified,Synechococcales,Prochloraceae,Prochlorococcus,unclassified,Yes,0,79886,0,,Genome from Metagenome,Ga0113976,Genome from Metagenome,Gp0131574,Gs0116308,2016-03-01,IDBA_UD,,made public per user request (Mohamed Fauzi Haroon 05/05/16 email),2017-05-01,,No,,No,Yes,1218,0,0,2016-05-05,,Primary,,fauziharoon@gmail.com,Fauzi Haroon,fauziharoon@gmail.com,Fauzi Haroon,,,,,,,,,fauziharoon@gmail.com,Fauzi Haroon,,No,10m,,Environmental,Aquatic,,Marine,,,,"Red Sea, Saudi Arabia",,,Metagenome,,,Marine,,,,Water columns,,,,23.604,,,37.054,,,,,,,,,,,"Water column microbial communities from Red Sea, Saudi Arabia - depth 10m, sample28",,,,0,,0,0,0,0,,,,,,,,,,,,,,,,,926852,1181,101,0,290400,0.31,860316,92.87,860316,92.87,1155,97.8,26,2.2,0,0,0,0,0,0,18,0,0,0,0,0,0,0,861,72.9,294,24.89,0,0,101,8.55,0,0,0,0,47,3.98,0,0,590,49.96,233,19.73,897,75.95,418,35.39,487,41.24,522,44.2,633,53.6,719,60.88,436,36.92,443,37.51,712,60.29,291,24.64,146,12.36,84,7.11,0,0,16,1.35,256,21.68,161,13.63,0,0,0,0,516,201,835,396,0,0,1175,99.49,120,0,0,0,608,51.48
2606217677,Bacteria,Permanent Draft,Genomes of diverse isolates of the marine cyanobacterium Prochlorococcus,Prochlorococcus sp. SB,Massachusetts Institute of Technology,2606217677,Cyanobacteria,unclassified,Synechococcales,Prochloraceae,Prochlorococcus,Prochlorococcus marinus,Yes,0,58638,0,,Genome Analysis,Ga0062469,Genome Analysis,Gp0109353,Gs0113824,2015-03-10,Newbler v. 2.6,,,2017-05-01,,No,,Yes,Yes,59926,0,0,2015-03-10,SB,Primary,,jmallajosyula@lbl.gov,Jyothi Mallajosyula,jmallajosyula@lbl.gov,Jyothi Mallajosyula,,PRJNA246696,SAMN02769562,,,,,HLII,,,Isolate,Yes,40 m,,Environmental,Aquatic,Pelagic,Marine,High light adapted (HL),,,Western Pacific Ocean,,Level 1: Standard Draft,Whole Genome Sequencing,,,,,,,"Pacific Ocean, off Japan",,,,35,,,138.3,,,,,,,,,,,Prochlorococcus sp. SB,40 m depth from the Western Pacific Ocean in October 1992.,Pacific Ocean,,4.71,0.577,0.1,34.332,5.337,23.313,Environmental,,,,,,,,Complete,Illumina GAiix,Unclassified,,,Unknown,,,1669823,1924,4,3,526019,0.32,1514667,90.71,1514667,90.71,1868,97.09,56,2.91,3,1,1,0,1,0,39,14,0,0,0,0,0,0,1246,64.76,622,32.33,0,0,111,5.77,0,0,0,0,32,1.66,0,0,1067,55.46,425,22.09,1387,72.09,698,36.28,628,32.64,694,36.07,1174,61.02,1002,52.08,866,45.01,567,29.47,1301,67.62,463,24.06,218,11.33,145,7.54,0,0,37,1.92,472,24.53,30,1.56,0,0,0,47,921,350,1302,698,0,0,1903,98.91,72,104,5.41,6,900,46.78
2648501403,Bacteria,Permanent Draft,Understanding the evolution and ecology of Prochlorococcus in the ocean through single-cell genomics,Prochlorococcus sp. scB243_498N8 (unscreened),Massachusetts Institute of Technology,2648501403,Cyanobacteria,unclassified,Synechococcales,Prochloraceae,Prochlorococcus,Prochlorococcus sp. scB243_498N8,Yes,0,75609,0,,Single Cell Analysis (unscreened),Ga0097744,Single Cell Analysis (unscreened),Gp0121721,Gs0109736,2016-01-22,,,,2017-05-01,,No,,No,Yes,1471498,0,0,2016-01-22,scB243_498N8,Reanalysis,,supratimmukherjee@lbl.gov,Supratim Mukherjee,chisholm@mit.edu,Sallie Chisholm,,PRJNA239872,SAMN02671369,,,,,,chisholm@mit.edu,Sallie Chisholm,,No,60m,,Environmental,Aquatic,Oceanic,Marine,,,,Atlantic Ocean: Bermuda Atlantic Time Series (BATS) station site,100x,Level 1: Standard Draft,Whole Genome Sequencing,,,,,,,Bermuda Atlantic,,,,31.4,,,-64.1,,,,,,,,,,,Prochlorococcus sp. scB243_498N8,,,,0,,0,0,0,0,,,,,,,,,,Illumina GAiix,,,,,Single Cell,,762963,951,63,0,238133,0.31,696778,91.33,696778,91.33,928,97.58,23,2.42,0,0,0,0,0,0,16,0,0,0,0,0,0,0,618,64.98,310,32.6,0,0,65,6.83,0,0,0,0,13,1.37,0,0,489,51.42,185,19.45,676,71.08,353,37.12,345,36.28,371,39.01,557,58.57,514,54.05,414,43.53,306,32.18,622,65.4,213,22.4,112,11.78,62,6.52,0,0,25,2.63,227,23.87,3,0.32,0,0,0,0,448,171,698,359,0,0,943,99.16,89,0,0,0,435,45.74
2639762776,Bacteria,Permanent Draft,Understanding the evolution and ecology of Prochlorococcus in the ocean through single-cell genomics,Prochlorococcus sp. scB243_498P15 (unscreened),Massachusetts Institute of Technology,2639762776,Cyanobacteria,unclassified,Synechococcales,Prochloraceae,Prochlorococcus,Prochlorococcus sp. scB243_498P15,Yes,0,73736,0,,Single Cell Analysis (unscreened),Ga0097743,Single Cell Analysis (unscreened),Gp0121718,Gs0109736,2015-11-06,,,,2017-05-01,,No,,No,Yes,1471499,0,0,2015-11-06,scB243_498P15,Reanalysis,,supratimmukherjee@lbl.gov,Supratim Mukherjee,chisholm@mit.edu,Sallie Chisholm,,PRJNA239872,SAMN02671370,,,,,,chisholm@mit.edu,Sallie Chisholm,,No,60m,,Environmental,Aquatic,Oceanic,Marine,,,,Atlantic Ocean: Bermuda Atlantic Time Series (BATS) station site,100x,Level 1: Standard Draft,Whole Genome Sequencing,,,,,,,Bermuda Atlantic,,,,31.4,,,-64.1,,,,,,,,,,,Prochlorococcus sp. scB243_498P15,,,,0,,0,0,0,0,,,,,,,,,,Illumina GAiix,Unclassified,,,,Single Cell,,1459676,1819,140,0,459248,0.31,1331708,91.23,1331708,91.23,1773,97.47,46,2.53,3,2,0,0,1,0,30,13,0,0,0,0,0,0,1194,65.64,579,31.83,0,0,120,6.6,0,0,0,0,17,0.93,0,0,937,51.51,378,20.78,1299,71.41,645,35.46,615,33.81,680,37.38,1093,60.09,979,53.82,794,43.65,557,30.62,1216,66.85,450,24.74,217,11.93,146,8.03,0,0,40,2.2,408,22.43,19,1.04,0,0,0,0,809,319,1192,638,0,0,1723,94.72,103,0,0,0,851,46.78
2634166556,Bacteria,Permanent Draft,Understanding the evolution and ecology of Prochlorococcus in the ocean through single-cell genomics,Prochlorococcus sp. scB243_498P3 (unscreened),Massachusetts Institute of Technology,2634166556,Cyanobacteria,unclassified,Synechococcales,Prochloraceae,Prochlorococcus,Prochlorococcus sp. scB243_498P3,Yes,0,72395,0,,Single Cell Analysis (unscreened),Ga0082315,Single Cell Analysis (unscreened),Gp0091266,Gs0109736,2015-10-08,CLC NGS Cell v. 3.2,,,2017-05-01,,No,,No,Yes,1471500,0,0,2015-10-08,scB243_498P3,Reanalysis,,,,supratimmukherjee@lbl.gov; chisholm@mit.edu,Supratim Mukherjee; Chisholm S,,PRJNA239872,SAMN02671371,,,,,,chisholm@mit.edu,Sallie Chisholm,,No,60m,,Environmental,Aquatic,Oceanic,Marine,,,,"Bermuda Atlantic time series station, Atlantic Ocean",100x,Level 1: Standard Draft,Whole Genome Sequencing,,,,,,,Sea water,,,,31.4,,,-64.1,,,,,,,,,,,Prochlorococcus sp. scB243_498P3,,,,0,,0,0,0,0,Environmental,,,,,,,,,Illumina GAii,,,,Unknown,Single Cell,,1431324,1870,254,0,445733,0.31,1294163,90.42,1294163,90.42,1824,97.54,46,2.46,7,1,4,0,2,0,25,14,0,0,0,0,0,0,1197,64.01,627,33.53,0,0,132,7.06,0,0,0,0,20,1.07,0,0,852,45.56,346,18.5,1272,68.02,567,30.32,616,32.94,683,36.52,1141,61.02,964,51.55,860,45.99,558,29.84,1266,67.7,405,21.66,190,10.16,125,6.68,0,0,37,1.98,409,21.87,53,2.83,0,0,0,0,730,294,1136,570,0,0,1687,90.21,138,0,0,0,814,43.53
